ENCODED_MCT,MCT_NM,HPSN_MCT_BZN_CD_NM,HPSN_MCT_ZCD_NM,MCT_BSE_AR,MCT_BRD_NUM,MCT_SIGUNGU_NM,ARE_D,MCT_ME_D,MCT_OPE_MS_CN_latest,RC_M1_SAA_latest,RC_M1_TO_UE_CT_latest,RC_M1_UE_CUS_CN_latest,RC_M1_AV_NP_AT_latest,APV_CE_RAT_latest,DLV_SAA_RAT_mean,M1_SME_RY_SAA_RAT_mean,M1_SME_RY_CNT_RAT_mean,M12_SME_RY_SAA_PCE_RT_mean,M12_SME_BZN_SAA_PCE_RT_mean,M12_SME_RY_ME_MCT_RAT_mean,M12_SME_BZN_ME_MCT_RAT_mean,M12_MAL_1020_RAT_mean,M12_MAL_30_RAT_mean,M12_MAL_40_RAT_mean,M12_MAL_50_RAT_mean,M12_MAL_60_RAT_mean,M12_FME_1020_RAT_mean,M12_FME_30_RAT_mean,M12_FME_40_RAT_mean,M12_FME_50_RAT_mean,M12_FME_60_RAT_mean,MCT_UE_CLN_REU_RAT_mean,MCT_UE_CLN_NEW_RAT_mean,RC_M1_SHC_RSD_UE_CLN_RAT_mean,RC_M1_SHC_WP_UE_CLN_RAT_mean,RC_M1_SHC_FLP_UE_CLN_RAT_mean,data_month_count,latest_data_month
BAACCE3A2C,좋은**,장한평자동차,식료품,서울 성동구 용답동,,서울 성동구,20130305,,2_10-25%,5_75-90%,4_50-75%,4_50-75%,5_75-90%,1_상위1구간,,23.204166666666666,58.737500000000004,30.599999999999998,32.800000000000004,12.166666666666666,6.370833333333334,0.7808041666666666,4.154858333333333,7.4728208333333335,9.83945,17.944837500000002,1.1525291666666666,6.161808333333333,11.1105125,14.643883333333333,26.721829166666666,25.66,6.703749999999999,0.3625,1.05,98.575,24,2024-12-01
01AAD3CFFA,행당**,왕십리,식료품,서울 성동구 행당동,,서울 성동구,20160513,,3_25-50%,5_75-90%,4_50-75%,4_50-75%,5_75-90%,1_상위1구간,,37.8125,58.50416666666666,44.85,65.57083333333334,6.279166666666666,9.583333333333334,12.58085,15.350870833333333,18.6154,27.9562,15.833912499999999,1.3483166666666666,1.5907958333333332,1.9471,3.0729666666666664,1.7077541666666667,27.640833333333333,7.060416666666666,46.07916666666667,15.808333333333332,38.141666666666666,24,2024-12-01
888828B4FB,현대**,알수없음,식료품,서울  성동구  마장동,,서울 성동구,20070420,,1_10%이하,3_25-50%,2_10-25%,2_10-25%,5_75-90%,4_상위4구간,,59.54583333333333,166.29583333333332,24.5125,0.0,10.720833333333333,,5.9957875,18.330075,15.267445833333333,13.909354166666667,10.072537500000001,3.4250458333333333,10.494925,8.745054166666668,7.978145833333333,5.769129166666667,27.817916666666665,6.4225,51.09583333333333,6.029166666666666,42.85833333333333,24,2024-12-01
06C463E9D9,청계**,알수없음,식료품,서울  성동구  마장동,,서울 성동구,20070704,,1_10%이하,6_90%초과(하위 10% 이하),5_75-90%,5_75-90%,3_25-50%,1_상위1구간,,6.070833333333333,0.9500000000000001,50.44166666666666,0.0,12.166666666666666,,0.061975,2.215895833333333,2.2347958333333335,0.7140749999999999,0.323975,7.2088583333333345,54.725770833333335,22.340204166666666,7.423425000000001,2.759358333333333,65.78416666666666,4.90125,7.6923076923076925,0.0,92.3076923076923,24,2024-12-01
5AEEA3B4EF,한양**,알수없음,식료품,서울  성동구  마장동,,서울 성동구,20101008,,2_10-25%,6_90%초과(하위 10% 이하),6_90%초과(하위 10% 이하),6_90%초과(하위 10% 이하),6_90%초과(하위 10% 이하),1_상위1구간,,10.3125,1.3291666666666666,45.333333333333336,0.0,12.166666666666666,,7.176129166666667,0.0,0.0,45.88583333333333,42.81700416666666,0.7863708333333334,0.0,0.0,0.9183333333333333,2.4204958333333333,63.64041666666666,2.4587499999999998,0.0,0.0,100.0,24,2024-12-01
82F292A867,델리**,알수없음,식료품,서울  성동구  송정동,,서울 성동구,20090904,,1_10%이하,5_75-90%,5_75-90%,5_75-90%,1_10%이하,1_상위1구간,,13.325000000000001,0.5625,40.81666666666667,0.0,12.166666666666666,,0.0,0.0,0.0,0.0,42.10526315789474,0.0,0.0,57.89473684210526,0.0,0.0,33.818333333333335,8.472083333333332,0.0,0.0,100.0,24,2024-12-01
5B646D947B,풀무*********,알수없음,식료품,서울  성동구  응봉동,식료품3,서울 성동구,20120608,,2_10-25%,5_75-90%,5_75-90%,5_75-90%,2_10-25%,1_상위1구간,,81.57083333333334,112.30833333333334,12.975,0.0,2.245833333333333,,0.0,16.390720833333333,0.3679666666666667,41.037145833333334,0.0,0.0,28.0676125,0.1862,13.950354166666665,0.0,67.47,3.9145833333333333,0.0,0.0,100.0,24,2024-12-01
7C3795DF2D,한양***********,한양대,식료품,서울  성동구  행당1동,,서울 성동구,20090311,,1_10%이하,4_50-75%,2_10-25%,2_10-25%,6_90%초과(하위 10% 이하),2_상위2구간,,47.44583333333333,302.8,13.216666666666667,53.1,9.466666666666667,10.095833333333333,42.6248375,3.0027041666666663,2.4424875,5.37105,0.5464291666666666,36.24182916666667,2.6347958333333334,2.086679166666667,4.57895,0.47023750000000003,57.442499999999995,5.695,24.433333333333334,3.716666666666667,71.83333333333333,24,2024-12-01
765AA249BB,좋은******,알수없음,식료품,서울 성동구 무학로 33.,,서울 성동구,20231120,,5_75-90%,6_90%초과(하위 10% 이하),6_90%초과(하위 10% 이하),6_90%초과(하위 10% 이하),6_90%초과(하위 10% 이하),1_상위1구간,,0.37142857142857144,0.7714285714285715,69.97857142857143,0.0,12.714285714285714,,11.7117,7.8078,3.9039,0.0,3.9039,31.1883,20.7922,10.3961,0.0,10.3961,10.0,8.333333333333334,85.7,14.3,0.0,14,2024-12-01
2F5708B372,우리**,한양대,식료품,서울 성동구 사근동길 58,,서울 성동구,20060102,,1_10%이하,1_10%이하,1_10%이하,1_10%이하,5_75-90%,1_상위1구간,,487.3666666666666,1374.6833333333334,1.1833333333333333,6.3999999999999995,12.166666666666666,10.095833333333333,35.138825000000004,7.091683333333333,4.005358333333334,6.5828750000000005,4.206745833333334,26.448674999999998,5.35415,3.027975,4.971291666666667,3.1807541666666665,57.14416666666667,4.703333333333333,59.42083333333333,4.370833333333334,36.208333333333336,24,2024-12-01
