ENCODED_MCT,MCT_NM,HPSN_MCT_BZN_CD_NM,HPSN_MCT_ZCD_NM,MCT_BSE_AR,MCT_BRD_NUM,MCT_SIGUNGU_NM,ARE_D,MCT_ME_D,MCT_OPE_MS_CN_latest,RC_M1_SAA_latest,RC_M1_TO_UE_CT_latest,RC_M1_UE_CUS_CN_latest,RC_M1_AV_NP_AT_latest,APV_CE_RAT_latest,DLV_SAA_RAT_mean,M1_SME_RY_SAA_RAT_mean,M1_SME_RY_CNT_RAT_mean,M12_SME_RY_SAA_PCE_RT_mean,M12_SME_BZN_SAA_PCE_RT_mean,M12_SME_RY_ME_MCT_RAT_mean,M12_SME_BZN_ME_MCT_RAT_mean,M12_MAL_1020_RAT_mean,M12_MAL_30_RAT_mean,M12_MAL_40_RAT_mean,M12_MAL_50_RAT_mean,M12_MAL_60_RAT_mean,M12_FME_1020_RAT_mean,M12_FME_30_RAT_mean,M12_FME_40_RAT_mean,M12_FME_50_RAT_mean,M12_FME_60_RAT_mean,MCT_UE_CLN_REU_RAT_mean,MCT_UE_CLN_NEW_RAT_mean,RC_M1_SHC_RSD_UE_CLN_RAT_mean,RC_M1_SHC_WP_UE_CLN_RAT_mean,RC_M1_SHC_FLP_UE_CLN_RAT_mean,data_month_count,latest_data_month
21C4BDD140,순대**,마장동,한식-국밥/설렁탕,서울  성동구  마장동,,서울 성동구,20051223,,1_10%이하,3_25-50%,3_25-50%,3_25-50%,4_50-75%,1_상위1구간,,79.04583333333333,105.18333333333334,24.3,25.5625,16.904166666666665,5.770833333333333,4.86275,15.375445833333332,18.460583333333336,23.455458333333336,17.063454166666666,1.2705833333333334,4.024554166666666,4.83525,6.157041666666667,4.4907125,38.30583333333333,6.0495833333333335,41.737500000000004,24.25,34.00833333333333,24,2024-12-01
CF7D4E4D69,함흥***,옥수,한식-국밥/설렁탕,서울 성동구 매봉길 22.,,서울 성동구,20130802,,2_10-25%,5_75-90%,5_75-90%,5_75-90%,4_50-75%,1_상위1구간,,18.995833333333334,29.854166666666668,54.92916666666667,50.12916666666666,16.904166666666665,8.25,5.416479166666666,23.427195833333332,13.292050000000001,18.2212875,14.382308333333334,1.7918541666666667,7.9186375,4.499616666666667,6.207879166666667,4.834358333333333,23.98875,7.095416666666666,30.787499999999998,1.4833333333333334,67.74583333333334,24,2024-12-01
B08C05B8DC,한촌*********,성수,한식-국밥/설렁탕,서울 성동구 뚝섬로 389.,한식-국밥/설렁탕14,서울 성동구,20141230,,2_10-25%,2_10-25%,2_10-25%,2_10-25%,3_25-50%,1_상위1구간,34.87916666666667,276.52916666666664,319.2375,4.908333333333333,8.541666666666666,16.904166666666665,8.320833333333333,7.218083333333333,14.527979166666666,16.60605,14.913441666666666,11.66545,3.9319166666666665,7.842854166666666,8.977283333333334,8.032391666666667,6.280383333333333,29.73125,5.892083333333333,35.670833333333334,22.1375,42.208333333333336,24,2024-12-01
E12C68864A,짱구*****,금남시장,한식-국밥/설렁탕,서울 성동구 장터길 43-3,,서울 성동구,20100618,,2_10-25%,4_50-75%,4_50-75%,4_50-75%,4_50-75%,1_상위1구간,,21.766666666666666,43.275,55.75,49.68333333333334,16.904166666666665,8.529166666666667,3.998533333333333,10.339525,17.547475000000002,18.669579166666665,23.530475,1.4139666666666668,3.6813083333333334,6.156691666666667,6.538754166666667,8.132025,17.155416666666667,7.2441666666666675,58.1875,2.4416666666666664,39.375,24,2024-12-01
9070B8640F,완산***,알수없음,한식-국밥/설렁탕,서울 성동구 광나루로 290,한식-국밥/설렁탕8,서울 성동구,20080226,,1_10%이하,4_50-75%,3_25-50%,3_25-50%,4_50-75%,1_상위1구간,1.0583333333333333,75.87916666666666,155.0875,24.629166666666666,0.0,16.904166666666665,,8.41945,14.1625875,16.669954166666667,11.8650875,8.700766666666667,5.6305499999999995,9.520745833333335,11.200879166666667,7.993245833333333,5.845066666666667,43.02333333333333,5.616666666666667,11.1,50.62916666666666,38.262499999999996,24,2024-12-01
A2E3C22A56,성연******,성수,한식-국밥/설렁탕,서울 성동구 성덕정길 53.,,서울 성동구,20111219,,2_10-25%,3_25-50%,3_25-50%,3_25-50%,3_25-50%,1_상위1구간,,77.47083333333333,104.3125,25.429166666666664,26.6125,16.904166666666665,8.320833333333333,9.781729166666667,16.268479166666665,13.553791666666667,22.153704166666667,17.6213625,2.5266041666666665,4.2231875,3.517041666666667,5.7629625,4.591137499999999,29.849999999999998,6.5687500000000005,45.199999999999996,18.779166666666665,36.016666666666666,24,2024-12-01
FDC6438DD6,이화***************,뚝섬,한식-국밥/설렁탕,서울 성동구 성수일로 77.,,서울 성동구,20160802,,3_25-50%,3_25-50%,2_10-25%,2_10-25%,3_25-50%,1_상위1구간,9.858333333333333,153.14166666666668,352.3625,11.0375,16.329166666666666,19.8625,8.029166666666667,13.390299999999998,18.64721666666667,15.231041666666668,10.5874375,4.852416666666667,8.013866666666667,11.098616666666667,9.027291666666667,6.250062499999999,2.88925,33.995,6.062083333333334,13.879166666666668,50.21666666666667,35.90833333333333,24,2024-12-01
B2E0EBD449,전주*******,왕십리,한식-국밥/설렁탕,서울 성동구 고산자로 269.,,서울 성동구,20040320,,1_10%이하,2_10-25%,2_10-25%,1_10%이하,4_50-75%,1_상위1구간,,201.13750000000002,400.74583333333334,8.612499999999999,16.529166666666665,16.904166666666665,9.583333333333334,7.407895833333334,8.795266666666667,11.115587499999998,17.822704166666664,12.765104166666667,5.4004375,6.392233333333333,8.088579166666667,12.948129166666668,9.268229166666666,29.766666666666666,6.39375,46.6875,17.6125,35.69166666666667,24,2024-12-01
20B0361789,진국***,왕십리,한식-국밥/설렁탕,서울 성동구 고산자로 293.,,서울 성동구,20140529,,2_10-25%,2_10-25%,2_10-25%,1_10%이하,4_50-75%,5_상위5구간,,231.34166666666667,425.85833333333335,7.116666666666667,14.166666666666666,16.904166666666665,9.583333333333334,3.608820833333333,7.90885,10.265391666666666,21.403095833333335,35.73925833333333,0.9661791666666666,2.107816666666667,2.7471083333333333,5.701070833333333,9.548241666666668,32.806666666666665,6.2437499999999995,32.38333333333333,7.983333333333333,59.63333333333333,24,2024-12-01
92ACC6CE0C,원조***,왕십리,한식-국밥/설렁탕,서울 성동구 마장로 228-23,,서울 성동구,20130903,,2_10-25%,3_25-50%,3_25-50%,3_25-50%,4_50-75%,4_상위4구간,,91.825,163.90416666666667,20.587500000000002,29.120833333333334,16.904166666666665,9.583333333333334,4.612658333333333,8.918120833333333,12.227516666666666,20.4754,36.02184166666667,0.9915083333333333,1.9193791666666666,2.647483333333333,4.407933333333333,7.769825,27.735,6.3425,31.46666666666667,11.645833333333334,56.887499999999996,24,2024-12-01
