ENCODED_MCT,MCT_NM,HPSN_MCT_BZN_CD_NM,HPSN_MCT_ZCD_NM,MCT_BSE_AR,MCT_BRD_NUM,MCT_SIGUNGU_NM,ARE_D,MCT_ME_D,MCT_OPE_MS_CN_latest,RC_M1_SAA_latest,RC_M1_TO_UE_CT_latest,RC_M1_UE_CUS_CN_latest,RC_M1_AV_NP_AT_latest,APV_CE_RAT_latest,DLV_SAA_RAT_mean,M1_SME_RY_SAA_RAT_mean,M1_SME_RY_CNT_RAT_mean,M12_SME_RY_SAA_PCE_RT_mean,M12_SME_BZN_SAA_PCE_RT_mean,M12_SME_RY_ME_MCT_RAT_mean,M12_SME_BZN_ME_MCT_RAT_mean,M12_MAL_1020_RAT_mean,M12_MAL_30_RAT_mean,M12_MAL_40_RAT_mean,M12_MAL_50_RAT_mean,M12_MAL_60_RAT_mean,M12_FME_1020_RAT_mean,M12_FME_30_RAT_mean,M12_FME_40_RAT_mean,M12_FME_50_RAT_mean,M12_FME_60_RAT_mean,MCT_UE_CLN_REU_RAT_mean,MCT_UE_CLN_NEW_RAT_mean,RC_M1_SHC_RSD_UE_CLN_RAT_mean,RC_M1_SHC_WP_UE_CLN_RAT_mean,RC_M1_SHC_FLP_UE_CLN_RAT_mean,data_month_count,latest_data_month
C1C06DF70A,설빙****,한양대,아이스크림/빙수,서울 성동구 마조로 9,아이스크림/빙수2,서울 성동구,20140623,,2_10-25%,2_10-25%,2_10-25%,2_10-25%,4_50-75%,2_상위2구간,49.32916666666667,460.06666666666666,255.475,0.6083333333333333,17.775000000000002,14.283333333333333,10.095833333333333,26.239825,5.0639625,4.086141666666666,4.2942,0.8150166666666667,38.52684166666666,7.465204166666666,6.001358333333333,6.314133333333333,1.20165,17.44875,7.156666666666666,37.791666666666664,3.6833333333333336,58.512499999999996,24,2024-12-01
37FE3D6CC0,빙아********,성수,아이스크림/빙수,서울 성동구 성수동2가,,서울 성동구,20230421,,5_75-90%,4_50-75%,1_10%이하,1_10%이하,6_90%초과(하위 10% 이하),1_상위1구간,,188.33333333333334,456.00952380952384,22.461904761904762,30.299999999999997,15.347619047619048,8.342857142857142,20.887995,13.730250000000002,8.763160000000001,5.983145,2.470545,19.392005,12.784749999999999,8.17184,5.541855,2.274455,27.294,17.708,43.85,9.775,46.375,21,2024-12-01
5AE55ECD0E,카페********,한양대,아이스크림/빙수,서울 성동구 행당동 17-7,아이스크림/빙수6,서울 성동구,20130329,,2_10-25%,2_10-25%,1_10%이하,1_10%이하,6_90%초과(하위 10% 이하),2_상위2구간,,662.1374999999999,1148.5125,0.3125,10.845833333333333,14.283333333333333,10.095833333333333,32.633562500000004,5.893633333333334,3.7506916666666665,6.172362499999999,1.0811416666666667,33.25810416666667,6.010533333333334,3.832641666666667,6.265137500000001,1.098025,52.776250000000005,5.6554166666666665,20.216666666666665,9.295833333333333,70.49166666666666,24,2024-12-01
A149A462C3,요거**********,금남시장,아이스크림/빙수,서울 성동구 금호로 62-1.,,서울 성동구,20240426,,5_75-90%,5_75-90%,5_75-90%,5_75-90%,2_10-25%,1_상위1구간,97.5375,6.7444444444444445,11.3,89.56666666666666,75.72222222222223,17.311111111111114,8.633333333333333,10.04695,22.43455,5.376125,29.4935,3.39735,4.16555,9.27795,2.173875,12.2815,1.3526500000000001,1.95125,26.82,65.625,0.0,34.375,9,2024-12-01
D484C380BF,배스**********,금남시장,아이스크림/빙수,서울 성동구 독서당로 314.,아이스크림/빙수1,서울 성동구,20150416,,2_10-25%,3_25-50%,3_25-50%,2_10-25%,4_50-75%,3_상위3구간,37.458333333333336,123.69583333333333,116.46249999999999,19.8625,15.933333333333332,12.608333333333334,8.529166666666667,7.878804166666666,14.843804166666667,14.368620833333333,8.4630375,4.6873625,7.800362499999999,14.693695833333335,14.2272125,8.382795833333335,4.645970833333333,24.60666666666667,6.797916666666667,67.52499999999999,3.1916666666666664,29.28333333333333,24,2024-12-01
84590CFA26,요거**************,왕십리,아이스크림/빙수,서울 성동구 무학봉16길 28,,서울 성동구,20230629,,5_75-90%,3_25-50%,2_10-25%,2_10-25%,4_50-75%,6_상위6구간(하위1구간),86.24444444444445,173.52105263157895,81.66315789473684,60.83157894736842,60.15263157894737,17.289473684210527,9.610526315789473,12.094688235294118,11.3185,15.984235294117646,11.412723529411764,1.8929352941176472,12.811194117647059,10.734441176470588,12.939294117647059,9.051982352941177,1.7129470588235294,13.759411764705883,31.00941176470588,23.53529411764706,2.652941176470588,73.81764705882354,19,2024-12-01
6FA8198679,죠스***************,알수없음,아이스크림/빙수,서울 성동구 성덕정길 120.,,서울 성동구,20200618,,3_25-50%,4_50-75%,2_10-25%,3_25-50%,6_90%초과(하위 10% 이하),2_상위2구간,,107.3,161.63333333333333,31.349999999999998,0.0,14.283333333333333,,12.521029166666667,8.9894375,17.44588333333333,8.6564,4.914245833333333,11.328970833333335,8.1355625,15.76245,7.8061,4.4440875,56.159166666666664,5.575833333333333,0.25833333333333336,1.7874999999999999,97.95416666666667,24,2024-12-01
7A2D621B50,쓰윗********,성수,아이스크림/빙수,서울 성동구 연무장3길 12.,,서울 성동구,20240530,,5_75-90%,3_25-50%,3_25-50%,3_25-50%,3_25-50%,1_상위1구간,,125.7625,98.4,54.0625,46.5,17.1,8.025,16.06317142857143,13.96237142857143,1.9718142857142857,1.5351714285714286,0.4305142857142857,24.451114285714286,35.53762857142857,2.999614285714286,2.336257142857143,0.6552,3.432857142857143,52.44857142857143,6.700000000000001,2.4714285714285715,90.84285714285714,8,2024-12-01
30A3576891,요거********,한양대,아이스크림/빙수,서울 성동구 마조로1가길 3.,아이스크림/빙수5,서울 성동구,20140821,,2_10-25%,3_25-50%,1_10%이하,1_10%이하,5_75-90%,2_상위2구간,5.95,243.225,247.5375,5.9375,36.233333333333334,14.283333333333333,10.095833333333333,31.879254166666666,7.989954166666667,2.8296166666666664,5.197745833333333,1.0742416666666668,33.2249125,8.318379166666666,2.94955,5.410587499999999,1.1174250000000001,20.001250000000002,7.082083333333333,27.15833333333333,4.5125,68.32916666666667,24,2024-12-01
9AD3FE4011,아이************,금남시장,아이스크림/빙수,서울특별시 성동구 금호로 17,,서울 성동구,20210413,,4_50-75%,4_50-75%,2_10-25%,2_10-25%,5_75-90%,1_상위1구간,,162.38750000000002,241.82083333333333,12.729166666666666,19.6375,14.283333333333333,8.529166666666667,6.900158333333334,15.488900000000001,19.462620833333332,8.843075,5.147470833333333,5.458175,12.2361,15.3957125,6.998591666666666,4.077529166666666,50.16083333333333,5.384166666666666,76.71249999999999,1.4833333333333334,21.8,24,2024-12-01
